,city,name,lat,lon
0,amsterdam,Amstelveenseweg,52.3384028,4.8575769
1,amsterdam,Jan van Galenstraat,52.3726582,4.8352937
2,amsterdam,Van der Madeweg,52.3294483,4.9305189
3,amsterdam,Overamstel,52.3317318,4.9176266
4,amsterdam,De Vlugtlaan,52.3796134,4.8382223
5,amsterdam,Gein,52.296338,4.9890129
6,amsterdam,Reigersbos,52.2956478,4.9744218
7,amsterdam,Gaasperplas,52.3113175,4.9843223
8,amsterdam,Ganzenhoef,52.3230792,4.9735502
9,amsterdam,Kraaiennest,52.3170313,4.9791233
10,amsterdam,Venserpolder,52.3267669,4.9463398
11,amsterdam,Strandvliet,52.3185355,4.9413557
12,amsterdam,Bullewijk,52.3066107,4.9522364
13,amsterdam,Heemstedestraat,52.3524713,4.8343026
14,amsterdam,Verrijn Stuartweg,52.328939,4.9662522
15,amsterdam,Spaklerweg,52.3399595,4.9210115
16,amsterdam,Wibautstraat,52.3544624,4.9120253
17,amsterdam,Nieuwmarkt,52.3713176,4.9008788
18,amsterdam,Henk Sneevlietweg,52.3464029,4.8345025
19,amsterdam,Isolatorweg,52.3951713,4.8507911
20,amsterdam,Postjesweg,52.3642921,4.8339612
21,amsterdam,Zuid,52.3392032,4.8746127
22,amsterdam,Station Sloterdijk,52.3890161,4.838877
23,amsterdam,Station RAI,52.3377124,4.8893261
24,amsterdam,Centraal Station,52.3774316,4.9009578
25,amsterdam,Europaplein,52.3416064,4.8914727
26,amsterdam,De Pijp,52.3539754,4.8906926
27,amsterdam,Vijzelgracht,52.3608169,4.8911646
28,amsterdam,Noorderpark,52.3889316,4.9187004
29,amsterdam,Noord,52.4019931,4.9323589
30,amsterdam,Centraal Station,52.3791977,4.9009058
31,athens,Μέγαρο Μουσικής,37.9790317,23.7530087
32,athens,Ευαγγελισμός,37.9761258,23.7471036
33,athens,Πανεπιστήμιο,37.9803554,23.7330199
34,athens,Βικτώρια,37.9930729,23.7302665
35,athens,Σταθμός Λαρίσης,37.9922822,23.7207199
36,athens,Μεταξουργείο,37.9858525,23.7213796
37,athens,Εθνική Άμυνα,37.999184,23.7844745
38,athens,Άγιος Δημήτριος,37.9404334,23.7407042
39,athens,Σεπόλια,38.0026101,23.7140398
40,athens,Ελαιώνας,37.9876122,23.6938539
41,athens,Άγιος Αντώνιος,38.006104,23.6997301
42,athens,Κεραμεικός,37.9787426,23.7109568
43,athens,Αιγάλεω,37.9914342,23.6818195
44,athens,Άνω Πατήσια,38.0238389,23.7360222
45,athens,Πευκάκια,38.0371241,23.7501217
46,athens,Νέα Ιωνία,38.0414993,23.7549034
47,athens,Περισσός,38.0328448,23.7447123
48,athens,Άγιος Ελευθέριος,38.0200358,23.7317451
49,athens,Κάτω Πατήσια,38.0119232,23.7286475
50,athens,Χολαργός,38.0049099,23.7947085
51,athens,Αττική,37.9995283,23.722839
52,athens,Άγιος Ιωάννης,37.9564304,23.7346855
53,athens,Ακρόπολη,37.9688593,23.7295312
54,athens,Νέος Κόσμος,37.9576705,23.7283724
55,athens,Συγγρού-Φιξ,37.9646255,23.7268179
56,athens,Αμπελόκηποι,37.9871933,23.7576802
57,athens,Πανόρμου,37.9932117,23.7635768
58,athens,Ανθούπολη,38.0171254,23.6908964
59,athens,Αγία Μαρίνα,37.9968883,23.6671177
60,athens,Άλιμος,37.918092,23.7442245
61,athens,Ηλιούπολη,37.9296605,23.7444679
62,athens,Περιστέρι,38.0128951,23.6957764
63,athens,Καλλιθέα,37.9604095,23.6969304
64,athens,Πετράλωνα,37.968347,23.7090441
65,athens,Ταύρος-Ελευθέριος Βενιζέλος,37.9624859,23.7034811
66,athens,Θησείο,37.9767658,23.7203289
67,athens,Μανιάτικα,37.9595528,23.6397846
68,athens,Πειραιάς,37.9481127,23.6423064
69,athens,Δάφνη,37.9495601,23.7372326
70,athens,Νεραντζιώτισσα,38.045158,23.7929845
71,athens,Δημοτικό Θέατρο,37.9429026,23.6475856
72,athens,Άγιος Νικόλαος,38.0069885,23.7277049
73,athens,Ηράκλειο,38.0462663,23.766037
74,athens,Αργυρούπολη,37.9030265,23.7454985
75,athens,Ειρήνη,38.0433749,23.7830457
76,athens,Μοσχάτο,37.9552355,23.6802925
77,athens,Πειραιάς,37.9481439,23.6434303
78,athens,Σύνταγμα,37.9755029,23.7357427
79,athens,Ομόνοια,37.9841128,23.7279901
80,athens,Αγία Βαρβάρα,37.9899656,23.6593325
81,athens,Κορυδαλλός,37.9770493,23.6504072
82,athens,Νίκαια,37.9657507,23.6473298
83,athens,Φάληρο,37.9450534,23.6652663
84,athens,Μοναστηράκι,37.9760959,23.7256297
85,barcelona,Ecoparc,41.3301838,2.1370899
86,barcelona,ZAL | Riu Vell,41.3237458,2.1331165
87,barcelona,El Prat Estació,41.3314023,2.0901394
88,barcelona,Les Moreres,41.3289845,2.1030715
89,barcelona,Mercabarna,41.3335696,2.1112293
90,barcelona,Badal,41.3755518,2.1289265
91,barcelona,Bon Pastor,41.4361256,2.2048081
92,barcelona,Camp de l'Arpa,41.4146858,2.1810127
93,barcelona,Can Boixeres,41.3665823,2.0915183
94,barcelona,Canyelles,41.4417701,2.1664392
95,barcelona,Collblanc,41.3758735,2.1184045
96,barcelona,Congrés-Indians,41.4234164,2.1812853
97,barcelona,Drassanes,41.3769334,2.1759836
98,barcelona,Entença,41.3839818,2.1449598
99,barcelona,Fontana,41.4021018,2.1529951
100,barcelona,Gavarra,41.3579852,2.0792152
101,barcelona,Horta,41.4296898,2.1603155
102,barcelona,Hospital Clínic,41.3881615,2.1505425
103,barcelona,Llefià,41.4413034,2.2175477
104,barcelona,Maragall,41.4250282,2.176504
105,barcelona,Maria Cristina,41.38794,2.1262221
106,barcelona,Montbau,41.4295504,2.1445379
107,barcelona,Mundet,41.4355422,2.1483831
108,barcelona,Onze de Setembre,41.4297598,2.193435
109,barcelona,Penitents,41.4175413,2.1411326
110,barcelona,Plaça del Centre,41.3820364,2.136232
111,barcelona,Pubilla Cases,41.3738133,2.1071207
112,barcelona,Roquetes,41.447355,2.1757834
113,barcelona,Tarragona,41.378444,2.1453675
114,barcelona,Vallcarca,41.4119098,2.144542
115,barcelona,Valldaura,41.4380037,2.1568764
116,barcelona,Vilapicina,41.43046,2.1681725
117,barcelona,Zona Universitària,41.3842442,2.1116863
118,barcelona,la Salut,41.442733,2.2245758
119,barcelona,les Corts,41.3841337,2.1308782
120,barcelona,Rambla Just Oliveras,41.3639652,2.0998719
121,barcelona,Sarrià,41.3988657,2.1251389
122,barcelona,Gràcia,41.3997143,2.1520847
123,barcelona,Cornellà Centre,41.3573028,2.0705523
124,barcelona,Girona,41.3950237,2.1709596
125,barcelona,Universitat,41.385731,2.1640978
126,barcelona,Sant Antoni,41.3802503,2.1633286
127,barcelona,Barcelona - Arc de Triomf,41.3921143,2.1809092
128,barcelona,Verdaguer,41.4000911,2.1684275
129,barcelona,Diagonal,41.3959412,2.1599423
130,barcelona,Provença,41.3928741,2.157979
131,barcelona,Hospital de Bellvitge,41.3446499,2.1072007
132,barcelona,El Coll | La Teixonera,41.4216569,2.1493621
133,barcelona,Bellvitge Rambla Marina,41.3509646,2.1109354
134,barcelona,Avinguda Carrilet,41.3589129,2.102483
135,barcelona,Can Serra,41.3676843,2.1027358
136,barcelona,Florida,41.3683228,2.1098316
137,barcelona,Torrassa,41.3684057,2.1166305
138,barcelona,Santa Eulàlia,41.3687993,2.1286052
139,barcelona,Hostafrancs,41.3752424,2.143419
140,barcelona,Plaça de Sants,41.3753756,2.1379127
141,barcelona,Espanya,41.3754812,2.1493272
142,barcelona,Rocafort,41.3792368,2.1545732
143,barcelona,Artigues | Sant Adrià,41.4337214,2.2175726
144,barcelona,Plaça de Catalunya (FGC),41.3857937,2.1683846
145,barcelona,Plaça Espanya,41.3747456,2.1488327
146,barcelona,Sant Josep,41.3609506,2.1103613
147,barcelona,Llucmajor-República,41.4369792,2.1733739
148,barcelona,La Sagrera (L1),41.4226234,2.1870242
149,barcelona,La Sagrera (L9N-L10),41.4204532,2.1867491
150,barcelona,La Sagrera (L5),41.4212221,2.186586
151,barcelona,Virrei Amat,41.4295936,2.1749989
152,barcelona,Sagrada Família,41.4040622,2.173924
153,barcelona,Sagrada Família,41.4039801,2.1751136
154,barcelona,Fabra i Puig,41.4297809,2.1836388
155,barcelona,Torras i Bages,41.4431273,2.1907138
156,barcelona,Reina Elisenda,41.3987898,2.119034
157,barcelona,Catalunya,41.3865465,2.170084
158,barcelona,Can Peixauet,41.4444722,2.2102857
159,barcelona,Liceu,41.3813959,2.1730711
160,barcelona,Cèntric,41.3218206,2.0935517
161,barcelona,Parc Logístic,41.3417575,2.1280783
162,barcelona,Fira,41.3519228,2.130679
163,barcelona,Europa-Fira,41.3572488,2.1256902
164,barcelona,Can Tries - Gornal,41.3607212,2.1181989
165,barcelona,Palau Reial,41.3858079,2.1178553
166,barcelona,Sants Estació,41.3814691,2.141114
167,barcelona,el Poble-sec,41.3749795,2.1605721
168,barcelona,Lesseps,41.4061724,2.1500337
169,barcelona,Sant Roc,41.4353172,2.2278605
170,barcelona,Monumental,41.4005241,2.1794545
171,barcelona,La Pau,41.4240389,2.205618
172,barcelona,Encants,41.4070747,2.1825232
173,barcelona,Verneda,41.4298896,2.2097745
174,barcelona,Magòria - la Campana,41.3678579,2.1393675
175,barcelona,Ildefons Cerdà,41.361165,2.1301693
176,barcelona,Gornal,41.3547752,2.1170729
177,barcelona,Avinguda Carrilet,41.3579267,2.1029121
178,barcelona,Bac de Roda,41.4148814,2.1951059
179,barcelona,Urquinaona,41.3880852,2.1733108
180,barcelona,Jaume I,41.3840008,2.1787061
181,barcelona,Barceloneta,41.3821171,2.1854822
182,barcelona,Ciutadella | Vila Olímpica,41.3866815,2.1929661
183,barcelona,Bogatell,41.3950987,2.1920399
184,barcelona,Llacuna,41.3993809,2.197649
185,barcelona,Poblenou,41.4036418,2.2032751
186,barcelona,Selva de Mar,41.4080147,2.2091094
187,barcelona,El Maresme | Fòrum,41.4117753,2.2166779
188,barcelona,Besòs,41.4203693,2.2097125
189,barcelona,Besòs Mar,41.4150936,2.2160851
190,barcelona,Sant Martí,41.4190565,2.2007307
191,barcelona,el Clot,41.4101394,2.1869158
192,barcelona,Tetuan,41.3948216,2.1755213
193,barcelona,Urquinaona,41.3896372,2.1745608
194,barcelona,Sants Estació,41.3798895,2.1403215
195,barcelona,Plaça Molina,41.4013354,2.1474414
196,barcelona,Pàdua,41.403344,2.1430732
197,barcelona,el Putxet,41.4058141,2.1391359
198,barcelona,Avinguda Tibidabo,41.4096598,2.1371569
199,barcelona,Sant Ildefons,41.3633432,2.0843303
200,barcelona,Can Vidalet,41.3717369,2.0997596
201,barcelona,Via Júlia,41.4438467,2.1786043
202,barcelona,el Carmel,41.4256037,2.1549579
203,barcelona,Maragall,41.4231064,2.1773979
204,barcelona,Sant Pau | Dos de Maig,41.4107312,2.175983
205,barcelona,Sant Gervasi,41.4010671,2.1470799
206,barcelona,les Tres Torres,41.3976108,2.1311837
207,barcelona,la Bonanova,41.3977857,2.1361547
208,barcelona,Santa Rosa,41.446842,2.2158135
209,barcelona,Muntaner,41.3986188,2.1428749
210,barcelona,Joanic,41.4062666,2.1631882
211,barcelona,Guinardó | Hospital de Sant Pau,41.4160751,2.174074
212,barcelona,Cornellà-Riera,41.3514715,2.0706597
213,barcelona,Almeda,41.3530362,2.0845124
214,barcelona,Alfons X,41.4121009,2.1655057
215,barcelona,Urgell,41.3824863,2.1588888
216,barcelona,Marina,41.3949958,2.1862682
217,barcelona,Glòries,41.4022111,2.1875183
218,barcelona,Navas,41.4160445,2.1869379
219,barcelona,Sant Andreu,41.4366293,2.1911382
220,barcelona,Trinitat Vella,41.4487676,2.1937366
221,barcelona,Paral·lel,41.3749142,2.1693908
222,barcelona,Paral·lel,41.375133,2.1693278
223,barcelona,Universitat,41.3848285,2.1640533
224,barcelona,el Clot,41.4102828,2.1867259
225,barcelona,La Pau,41.4236829,2.2051956
226,barcelona,Zona Universitària,41.3841003,2.1116655
227,barcelona,Verdaguer,41.399772,2.1681937
228,barcelona,Vall d’Hebron | Sant Genís,41.4249128,2.1423965
229,barcelona,Europa-Fira,41.3571111,2.1251579
230,barcelona,Diagonal,41.3944431,2.158857
231,barcelona,Passeig de Gràcia (L2),41.3894431,2.1682772
232,barcelona,Foc,41.3558512,2.1421622
233,barcelona,Foneria,41.3604566,2.1386556
234,barcelona,Provençana,41.3613875,2.1242931
235,barcelona,Ciutat de la Justícia,41.3632435,2.1330085
236,barcelona,Ernest Lluch,41.3758955,2.1120352
237,barcelona,Unknown,41.3727946,2.1333313
238,barcelona,Plaça de Sants,41.37563,2.1353228
239,barcelona,Torrassa,41.3680166,2.1156299
240,berlin,Ruhleben,52.5256744,13.2414191
241,berlin,Amrumer Straße,52.5423332,13.3501546
242,berlin,Zoologischer Garten,52.5058669,13.3330236
243,berlin,Kurfürstendamm,52.5038223,13.3314365
244,berlin,Güntzelstraße,52.4920843,13.3310064
245,berlin,Berliner Straße,52.4873298,13.3310103
246,berlin,Friedrich-Wilhelm-Platz,52.4721217,13.3287301
247,berlin,Walther-Schreiber-Platz,52.4653254,13.3282601
248,berlin,Schloßstraße,52.461481,13.3250946
249,berlin,Rathaus Steglitz,52.4567983,13.3209344
250,berlin,Theodor-Heuss-Platz,52.5099869,13.2722217
251,berlin,Neu-Westend,52.5162154,13.2592357
252,berlin,Deutsche Oper,52.511837,13.3105328
253,berlin,Ernst-Reuter-Platz,52.5118853,13.3221613
254,berlin,Lindauer Allee,52.5754161,13.3384251
255,berlin,Jannowitzbrücke,52.5153554,13.4181732
256,berlin,Innsbrucker Platz,52.478987,13.3436736
257,berlin,Bayerischer Platz,52.4885755,13.3405436
258,berlin,Hermannstraße,52.4672622,13.4314659
259,berlin,Bismarckstraße,52.5115148,13.3052393
260,berlin,Richard-Wagner-Platz,52.517387,13.306588
261,berlin,Eisenacher Straße,52.4895529,13.3501694
262,berlin,Rathaus Reinickendorf,52.5883733,13.3259254
263,berlin,Südstern,52.4892983,13.4076671
264,berlin,Yorckstraße,52.4929715,13.3706891
265,berlin,Friedrichsfelde,52.5061644,13.5128387
266,berlin,Gneisenaustraße,52.4912895,13.3958247
267,berlin,Kaiserdamm,52.5100921,13.2831263
268,berlin,Elsterwerdaer Platz,52.5052929,13.560878
269,berlin,Biesdorf-Süd,52.4996047,13.5465321
